id,category,question,knowledgeBaseId,expectedDocumentIds,returnedDocumentIds,rank,recallAt1,recallAt3,recallAt5,reciprocalRankAt5,latencyMs,status,error
synthetic-021-18,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险基础执行规范》当前版本号是什么？,default,20777a03275776b6d1e8633f9025803a,20777a03275776b6d1e8633f9025803a || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0,1,1,1,1,1.0,2805.79,success,
synthetic-021-19,项目管理部-联系方式,《澄明科技-项目管理部项目交付与风险基础执行规范》的制度支持邮箱是什么？,default,20777a03275776b6d1e8633f9025803a,20777a03275776b6d1e8633f9025803a || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0,1,1,1,1,1.0,2690.37,success,
synthetic-021-20,项目管理部-培训,在《澄明科技-项目管理部项目交付与风险基础执行规范》中，未完成培训的人员能否独立处理高风险事项？,default,20777a03275776b6d1e8633f9025803a,20777a03275776b6d1e8633f9025803a || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,4042.6,success,
synthetic-022-01,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险季度运行细则》的文档编号是什么？,default,18fbf5339e686ed06160db2e9936a1a3,e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,,0,0,0,0,3051.09,success,
synthetic-022-02,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险季度运行细则》由哪个部门制定？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 3ca1320d10166bc67003da1717945f81|3ca1320d10166bc67003da1717945f81_seg_0,,0,0,0,0,2583.75,success,
synthetic-022-03,项目管理部-适用范围,《澄明科技-项目管理部项目交付与风险季度运行细则》规范的核心工作主题是什么？,default,18fbf5339e686ed06160db2e9936a1a3,20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 6213f6f54c531ec43d77aecd6a051406|6213f6f54c531ec43d77aecd6a051406_seg_0,,0,0,0,0,2790.94,success,
synthetic-022-04,项目管理部-适用范围,《澄明科技-项目管理部项目交付与风险季度运行细则》适用于哪些人员？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,,0,0,0,0,2718.15,success,
synthetic-022-05,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险季度运行细则》从哪一天开始生效？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 6213f6f54c531ec43d77aecd6a051406|6213f6f54c531ec43d77aecd6a051406_seg_0,,0,0,0,0,2659.7,success,
synthetic-022-06,项目管理部-复盘,《澄明科技-项目管理部项目交付与风险季度运行细则》多久复核一次？,default,18fbf5339e686ed06160db2e9936a1a3,30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 6213f6f54c531ec43d77aecd6a051406|6213f6f54c531ec43d77aecd6a051406_seg_0,,0,0,0,0,2571.85,success,
synthetic-022-07,项目管理部-审批,《澄明科技-项目管理部项目交付与风险季度运行细则》的常规事项由谁审批？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 6548ad99ddc2f1e0f5aa2bbe79447605|6548ad99ddc2f1e0f5aa2bbe79447605_seg_0,,0,0,0,0,3089.99,success,
synthetic-022-08,项目管理部-审批,《澄明科技-项目管理部项目交付与风险季度运行细则》的特殊情况需要谁书面确认？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 6213f6f54c531ec43d77aecd6a051406|6213f6f54c531ec43d77aecd6a051406_seg_0,,0,0,0,0,3166.48,success,
synthetic-022-09,项目管理部-执行要求,《澄明科技-项目管理部项目交付与风险季度运行细则》至少提前多少个工作小时提交申请？,default,18fbf5339e686ed06160db2e9936a1a3,30e61f9a0cb85c0a3065b2f14e13c9e8 || e53c553552ac212c288070212604f43e || 20777a03275776b6d1e8633f9025803a || 31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0,,0,0,0,0,2608.68,success,
synthetic-022-10,项目管理部-执行要求,《澄明科技-项目管理部项目交付与风险季度运行细则》工作日的执行窗口是什么时间？,default,18fbf5339e686ed06160db2e9936a1a3,20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 47e762e6b44bb680194651debdd077af|47e762e6b44bb680194651debdd077af_seg_0,,0,0,0,0,2570.01,success,
synthetic-022-11,项目管理部-执行要求,《澄明科技-项目管理部项目交付与风险季度运行细则》每月费用或资源使用额度上限是多少？,default,18fbf5339e686ed06160db2e9936a1a3,5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0,,0,0,0,0,2930.64,success,
synthetic-022-12,项目管理部-执行要求,《澄明科技-项目管理部项目交付与风险季度运行细则》的例行检查安排在哪些时间？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 6213f6f54c531ec43d77aecd6a051406|6213f6f54c531ec43d77aecd6a051406_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,,0,0,0,0,3124.55,success,
synthetic-022-13,项目管理部-安全,《澄明科技-项目管理部项目交付与风险季度运行细则》发生安全或数据异常后多久内要报告？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 3ca1320d10166bc67003da1717945f81|3ca1320d10166bc67003da1717945f81_seg_0,,0,0,0,0,2789.31,success,
synthetic-022-14,项目管理部-培训,《澄明科技-项目管理部项目交付与风险季度运行细则》每季度至少要完成多少小时专项培训？,default,18fbf5339e686ed06160db2e9936a1a3,47e762e6b44bb680194651debdd077af || 30e61f9a0cb85c0a3065b2f14e13c9e8 || 6213f6f54c531ec43d77aecd6a051406 || e53c553552ac212c288070212604f43e || 20777a03275776b6d1e8633f9025803a,,0,0,0,0,2573.2,success,
synthetic-022-15,项目管理部-质量,《澄明科技-项目管理部项目交付与风险季度运行细则》关键流程的一次通过率目标是多少？,default,18fbf5339e686ed06160db2e9936a1a3,30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_1,,0,0,0,0,2574.5,success,
synthetic-022-16,项目管理部-质量,《澄明科技-项目管理部项目交付与风险季度运行细则》每月随机抽查记录的最低数量是多少？,default,18fbf5339e686ed06160db2e9936a1a3,30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 6213f6f54c531ec43d77aecd6a051406|6213f6f54c531ec43d77aecd6a051406_seg_0,,0,0,0,0,2739.83,success,
synthetic-022-17,项目管理部-归档,《澄明科技-项目管理部项目交付与风险季度运行细则》的流程材料至少保存多久？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528 || 30e61f9a0cb85c0a3065b2f14e13c9e8 || e53c553552ac212c288070212604f43e || 20777a03275776b6d1e8633f9025803a || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,,0,0,0,0,3020.98,success,
synthetic-022-18,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险季度运行细则》当前版本号是什么？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 3ca1320d10166bc67003da1717945f81|3ca1320d10166bc67003da1717945f81_seg_0,,0,0,0,0,3494.14,success,
synthetic-022-19,项目管理部-联系方式,《澄明科技-项目管理部项目交付与风险季度运行细则》的制度支持邮箱是什么？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 6213f6f54c531ec43d77aecd6a051406|6213f6f54c531ec43d77aecd6a051406_seg_0,,0,0,0,0,2626.41,success,
synthetic-022-20,项目管理部-培训,在《澄明科技-项目管理部项目交付与风险季度运行细则》中，未完成培训的人员能否独立处理高风险事项？,default,18fbf5339e686ed06160db2e9936a1a3,31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 4cbf94d0f558281b16b79c25e9058f17|4cbf94d0f558281b16b79c25e9058f17_seg_0,,0,0,0,0,2538.59,success,
synthetic-023-01,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险异常处理指引》的文档编号是什么？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0,1,1,1,1,1.0,2577.69,success,
synthetic-023-02,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险异常处理指引》由哪个部门制定？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0,1,1,1,1,1.0,2549.5,success,
synthetic-023-03,项目管理部-适用范围,《澄明科技-项目管理部项目交付与风险异常处理指引》规范的核心工作主题是什么？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,3168.73,success,
synthetic-023-04,项目管理部-适用范围,《澄明科技-项目管理部项目交付与风险异常处理指引》适用于哪些人员？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2743.27,success,
synthetic-023-05,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险异常处理指引》从哪一天开始生效？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0,1,1,1,1,1.0,3102.63,success,
synthetic-023-06,项目管理部-复盘,《澄明科技-项目管理部项目交付与风险异常处理指引》多久复核一次？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2703.99,success,
synthetic-023-07,项目管理部-审批,《澄明科技-项目管理部项目交付与风险异常处理指引》的常规事项由谁审批？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2750.9,success,
synthetic-023-08,项目管理部-审批,《澄明科技-项目管理部项目交付与风险异常处理指引》的特殊情况需要谁书面确认？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,3017.34,success,
synthetic-023-09,项目管理部-执行要求,《澄明科技-项目管理部项目交付与风险异常处理指引》至少提前多少个工作小时提交申请？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 30e61f9a0cb85c0a3065b2f14e13c9e8 || e53c553552ac212c288070212604f43e || 20777a03275776b6d1e8633f9025803a || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0,1,1,1,1,1.0,2606.83,success,
synthetic-023-10,项目管理部-执行要求,《澄明科技-项目管理部项目交付与风险异常处理指引》工作日的执行窗口是什么时间？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2641.83,success,
synthetic-023-11,项目管理部-执行要求,《澄明科技-项目管理部项目交付与风险异常处理指引》每月费用或资源使用额度上限是多少？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2988.49,success,
synthetic-023-12,项目管理部-执行要求,《澄明科技-项目管理部项目交付与风险异常处理指引》的例行检查安排在哪些时间？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2925.62,success,
synthetic-023-13,项目管理部-安全,《澄明科技-项目管理部项目交付与风险异常处理指引》发生安全或数据异常后多久内要报告？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2707.7,success,
synthetic-023-14,项目管理部-培训,《澄明科技-项目管理部项目交付与风险异常处理指引》每季度至少要完成多少小时专项培训？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 30e61f9a0cb85c0a3065b2f14e13c9e8 || e53c553552ac212c288070212604f43e || 20777a03275776b6d1e8633f9025803a || 1dc99139599ada3b911e41ed9153262d,1,1,1,1,1.0,2624.81,success,
synthetic-023-15,项目管理部-质量,《澄明科技-项目管理部项目交付与风险异常处理指引》关键流程的一次通过率目标是多少？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2870.26,success,
synthetic-023-16,项目管理部-质量,《澄明科技-项目管理部项目交付与风险异常处理指引》每月随机抽查记录的最低数量是多少？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,3012.73,success,
synthetic-023-17,项目管理部-归档,《澄明科技-项目管理部项目交付与风险异常处理指引》的流程材料至少保存多久？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 30e61f9a0cb85c0a3065b2f14e13c9e8 || e53c553552ac212c288070212604f43e || 20777a03275776b6d1e8633f9025803a || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0,1,1,1,1,1.0,2605.69,success,
synthetic-023-18,项目管理部-文档元数据,《澄明科技-项目管理部项目交付与风险异常处理指引》当前版本号是什么？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0,1,1,1,1,1.0,2562.46,success,
synthetic-023-19,项目管理部-联系方式,《澄明科技-项目管理部项目交付与风险异常处理指引》的制度支持邮箱是什么？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0,1,1,1,1,1.0,2585.56,success,
synthetic-023-20,项目管理部-培训,在《澄明科技-项目管理部项目交付与风险异常处理指引》中，未完成培训的人员能否独立处理高风险事项？,default,31dccc42dde4f6fcdcbafa946698b528,31dccc42dde4f6fcdcbafa946698b528 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0 || 20777a03275776b6d1e8633f9025803a|20777a03275776b6d1e8633f9025803a_seg_0 || 30e61f9a0cb85c0a3065b2f14e13c9e8|30e61f9a0cb85c0a3065b2f14e13c9e8_seg_0 || e53c553552ac212c288070212604f43e|e53c553552ac212c288070212604f43e_seg_0,1,1,1,1,1.0,2566.79,success,
