id,category,question,knowledgeBaseId,expectedDocumentIds,returnedDocumentIds,rank,recallAt1,recallAt3,recallAt5,reciprocalRankAt5,latencyMs,status,error
synthetic-018-02,财务管理部-文档元数据,《澄明科技-财务管理部费用报销与预算异常处理指引》由哪个部门制定？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0,1,1,1,1,1.0,3099.43,success,
synthetic-018-03,财务管理部-适用范围,《澄明科技-财务管理部费用报销与预算异常处理指引》规范的核心工作主题是什么？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0,1,1,1,1,1.0,2593.79,success,
synthetic-018-04,财务管理部-适用范围,《澄明科技-财务管理部费用报销与预算异常处理指引》适用于哪些人员？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0,1,1,1,1,1.0,2893.65,success,
synthetic-018-05,财务管理部-文档元数据,《澄明科技-财务管理部费用报销与预算异常处理指引》从哪一天开始生效？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0,1,1,1,1,1.0,2761.05,success,
synthetic-018-06,财务管理部-复盘,《澄明科技-财务管理部费用报销与预算异常处理指引》多久复核一次？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2742.46,success,
synthetic-018-07,财务管理部-审批,《澄明科技-财务管理部费用报销与预算异常处理指引》的常规事项由谁审批？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2755.89,success,
synthetic-018-08,财务管理部-审批,《澄明科技-财务管理部费用报销与预算异常处理指引》的特殊情况需要谁书面确认？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0,1,1,1,1,1.0,2604.73,success,
synthetic-018-09,财务管理部-执行要求,《澄明科技-财务管理部费用报销与预算异常处理指引》至少提前多少个工作小时提交申请？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2840.99,success,
synthetic-018-10,财务管理部-执行要求,《澄明科技-财务管理部费用报销与预算异常处理指引》工作日的执行窗口是什么时间？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0,1,1,1,1,1.0,3056.97,success,
synthetic-018-11,财务管理部-执行要求,《澄明科技-财务管理部费用报销与预算异常处理指引》每月费用或资源使用额度上限是多少？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2974.8,success,
synthetic-018-12,财务管理部-执行要求,《澄明科技-财务管理部费用报销与预算异常处理指引》的例行检查安排在哪些时间？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0,1,1,1,1,1.0,3238.65,success,
synthetic-018-13,财务管理部-安全,《澄明科技-财务管理部费用报销与预算异常处理指引》发生安全或数据异常后多久内要报告？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || f6bfff332bab8d6f1ec9823b7cb60e13|f6bfff332bab8d6f1ec9823b7cb60e13_seg_0,1,1,1,1,1.0,2774.79,success,
synthetic-018-14,财务管理部-培训,《澄明科技-财务管理部费用报销与预算异常处理指引》每季度至少要完成多少小时专项培训？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772 || 72f0c14781f906c94bce8aa2a87442ae || 5076c3dce21e956092cc1b9fc959c255 || 625485c6187c51a6df1f0fcc99c4f829 || 9ac75917c9126b0fc215d9aeca90f59b,1,1,1,1,1.0,2651.02,success,
synthetic-018-15,财务管理部-质量,《澄明科技-财务管理部费用报销与预算异常处理指引》关键流程的一次通过率目标是多少？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0,1,1,1,1,1.0,2605.25,success,
synthetic-018-16,财务管理部-质量,《澄明科技-财务管理部费用报销与预算异常处理指引》每月随机抽查记录的最低数量是多少？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0,1,1,1,1,1.0,2944.23,success,
synthetic-018-17,财务管理部-归档,《澄明科技-财务管理部费用报销与预算异常处理指引》的流程材料至少保存多久？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0,1,1,1,1,1.0,2983.26,success,
synthetic-018-18,财务管理部-文档元数据,《澄明科技-财务管理部费用报销与预算异常处理指引》当前版本号是什么？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0,1,1,1,1,1.0,3308.4,success,
synthetic-018-19,财务管理部-联系方式,《澄明科技-财务管理部费用报销与预算异常处理指引》的制度支持邮箱是什么？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0,1,1,1,1,1.0,2575.24,success,
synthetic-018-20,财务管理部-培训,在《澄明科技-财务管理部费用报销与预算异常处理指引》中，未完成培训的人员能否独立处理高风险事项？,default,33ca99d53cffe3cbcbbd2c9e54e7a772,33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 31dccc42dde4f6fcdcbafa946698b528|31dccc42dde4f6fcdcbafa946698b528_seg_0,1,1,1,1,1.0,2805.78,success,
synthetic-019-01,财务管理部-文档元数据,《澄明科技-财务管理部费用报销与预算质量复盘办法》的文档编号是什么？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0,1,1,1,1,1.0,2649.33,success,
synthetic-019-02,财务管理部-文档元数据,《澄明科技-财务管理部费用报销与预算质量复盘办法》由哪个部门制定？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0,1,1,1,1,1.0,2620.98,success,
synthetic-019-03,财务管理部-适用范围,《澄明科技-财务管理部费用报销与预算质量复盘办法》规范的核心工作主题是什么？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0,1,1,1,1,1.0,3112.26,success,
synthetic-019-04,财务管理部-适用范围,《澄明科技-财务管理部费用报销与预算质量复盘办法》适用于哪些人员？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0,1,1,1,1,1.0,3505.27,success,
synthetic-019-05,财务管理部-文档元数据,《澄明科技-财务管理部费用报销与预算质量复盘办法》从哪一天开始生效？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0,1,1,1,1,1.0,2570.58,success,
synthetic-019-06,财务管理部-复盘,《澄明科技-财务管理部费用报销与预算质量复盘办法》多久复核一次？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0,1,1,1,1,1.0,2801.21,success,
synthetic-019-07,财务管理部-审批,《澄明科技-财务管理部费用报销与预算质量复盘办法》的常规事项由谁审批？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2586.37,success,
synthetic-019-08,财务管理部-审批,《澄明科技-财务管理部费用报销与预算质量复盘办法》的特殊情况需要谁书面确认？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2543.63,success,
synthetic-019-09,财务管理部-执行要求,《澄明科技-财务管理部费用报销与预算质量复盘办法》至少提前多少个工作小时提交申请？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0,1,1,1,1,1.0,2630.24,success,
synthetic-019-10,财务管理部-执行要求,《澄明科技-财务管理部费用报销与预算质量复盘办法》工作日的执行窗口是什么时间？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0,1,1,1,1,1.0,2776.17,success,
synthetic-019-11,财务管理部-执行要求,《澄明科技-财务管理部费用报销与预算质量复盘办法》每月费用或资源使用额度上限是多少？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0,1,1,1,1,1.0,2621.65,success,
synthetic-019-12,财务管理部-执行要求,《澄明科技-财务管理部费用报销与预算质量复盘办法》的例行检查安排在哪些时间？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2774.73,success,
synthetic-019-13,财务管理部-安全,《澄明科技-财务管理部费用报销与预算质量复盘办法》发生安全或数据异常后多久内要报告？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,3321.16,success,
synthetic-019-14,财务管理部-培训,《澄明科技-财务管理部费用报销与预算质量复盘办法》每季度至少要完成多少小时专项培训？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae || 5076c3dce21e956092cc1b9fc959c255 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0,1,1,1,1,1.0,3717.43,success,
synthetic-019-15,财务管理部-质量,《澄明科技-财务管理部费用报销与预算质量复盘办法》关键流程的一次通过率目标是多少？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 41a1f2ac3088c05e2bcebfec5c297238|41a1f2ac3088c05e2bcebfec5c297238_seg_1 || 72f0c14781f906c94bce8aa2a87442ae || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,3279.94,success,
synthetic-019-16,财务管理部-质量,《澄明科技-财务管理部费用报销与预算质量复盘办法》每月随机抽查记录的最低数量是多少？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 94199b776a806a712f93a51ec52b6484|94199b776a806a712f93a51ec52b6484_seg_1 || 72f0c14781f906c94bce8aa2a87442ae || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0,1,1,1,1,1.0,2746.46,success,
synthetic-019-17,财务管理部-归档,《澄明科技-财务管理部费用报销与预算质量复盘办法》的流程材料至少保存多久？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 72f0c14781f906c94bce8aa2a87442ae || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2858.79,success,
synthetic-019-18,财务管理部-文档元数据,《澄明科技-财务管理部费用报销与预算质量复盘办法》当前版本号是什么？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0,1,1,1,1,1.0,2774.52,success,
synthetic-019-19,财务管理部-联系方式,《澄明科技-财务管理部费用报销与预算质量复盘办法》的制度支持邮箱是什么？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 72f0c14781f906c94bce8aa2a87442ae || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0,1,1,1,1,1.0,2986.99,success,
synthetic-019-20,财务管理部-培训,在《澄明科技-财务管理部费用报销与预算质量复盘办法》中，未完成培训的人员能否独立处理高风险事项？,default,72f0c14781f906c94bce8aa2a87442ae,72f0c14781f906c94bce8aa2a87442ae|72f0c14781f906c94bce8aa2a87442ae_seg_0 || 33ca99d53cffe3cbcbbd2c9e54e7a772|33ca99d53cffe3cbcbbd2c9e54e7a772_seg_0 || 5076c3dce21e956092cc1b9fc959c255|5076c3dce21e956092cc1b9fc959c255_seg_0 || 9ac75917c9126b0fc215d9aeca90f59b|9ac75917c9126b0fc215d9aeca90f59b_seg_0 || 625485c6187c51a6df1f0fcc99c4f829|625485c6187c51a6df1f0fcc99c4f829_seg_0,1,1,1,1,1.0,2924.7,success,
